gpsWeek	gpsTow	day	mon	year	hour	min	sec	ecef_x_m	ecef_y_m	ecef_z_m	enlem_deg	boylam_deg	irtifa_m_msl	irtifa_m_ell
2169	469293.997000	6	8	2021	10	21	33	4208119.389000	2335567.153000	4171649.773000	41.108663	29.030909	155.056000	192.439000
2169	469294.997000	6	8	2021	10	21	34	4208119.431000	2335567.182000	4171649.708000	41.108663	29.030908	155.043000	192.425000
2169	469295.997000	6	8	2021	10	21	35	4208119.454000	2335567.208000	4171649.669000	41.108662	29.030908	155.049000	192.431000
2169	469296.997000	6	8	2021	10	21	36	4208119.535000	2335567.134000	4171649.646000	41.108662	29.030908	155.033000	192.416000
2169	469297.997000	6	8	2021	10	21	37	4208119.640000	2335567.185000	4171649.529000	41.108661	29.030908	155.047000	192.421000
2169	469298.997000	6	8	2021	10	21	38	4208119.706000	2335567.256000	4171649.471000	41.108660	29.030908	155.045000	192.419000
2169	469299.997000	6	8	2021	10	21	39	4208119.706000	2335567.237000	4171649.433000	41.108659	29.030907	155.060000	192.442000
2169	469300.997000	6	8	2021	10	21	40	4208119.852000	2335567.226000	4171649.252000	41.108658	29.030907	155.027000	192.400000
2169	469301.997000	6	8	2021	10	21	41	4208120.183000	2335567.368000	4171648.843000	41.108653	29.030906	155.008000	192.390000
2169	469302.997000	6	8	2021	10	21	42	4208120.285000	2335567.384000	4171648.605000	41.108650	29.030906	154.979000	192.361000
2169	469303.997000	6	8	2021	10	21	43	4208120.511000	2335567.430000	4171648.382000	41.108648	29.030905	154.968000	192.350000
2169	469304.997000	6	8	2021	10	21	44	4208120.800000	2335567.543000	4171647.957000	41.108643	29.030904	154.933000	192.316000
2169	469305.997000	6	8	2021	10	21	45	4208121.040000	2335567.629000	4171647.637000	41.108639	29.030904	154.908000	192.291000
2169	469306.997000	6	8	2021	10	21	46	4208121.301000	2335567.696000	4171647.286000	41.108635	29.030903	154.898000	192.281000
2169	469307.997000	6	8	2021	10	21	47	4208121.557000	2335567.776000	4171647.001000	41.108632	29.030903	154.860000	192.234000
2169	469308.997000	6	8	2021	10	21	48	4208121.760000	2335567.898000	4171646.720000	41.108629	29.030902	154.824000	192.207000
2169	469309.997000	6	8	2021	10	21	49	4208121.874000	2335567.878000	4171646.486000	41.108626	29.030902	154.799000	192.182000
2169	469310.997000	6	8	2021	10	21	50	4208122.041000	2335567.972000	4171646.262000	41.108624	29.030902	154.835000	192.209000
2169	469311.997000	6	8	2021	10	21	51	4208122.267000	2335568.009000	4171646.200000	41.108622	29.030901	154.856000	192.230000
2169	469312.997000	6	8	2021	10	21	52	4208122.252000	2335568.045000	4171646.165000	41.108622	29.030901	154.871000	192.245000
2169	469313.997000	6	8	2021	10	21	53	4208122.247000	2335568.093000	4171646.211000	41.108622	29.030901	154.928000	192.302000
2169	469314.997000	6	8	2021	10	21	54	4208122.352000	2335568.108000	4171646.267000	41.108622	29.030901	154.982000	192.356000
2169	469315.997000	6	8	2021	10	21	55	4208122.325000	2335568.083000	4171646.344000	41.108623	29.030901	155.010000	192.393000
2169	469316.997000	6	8	2021	10	21	56	4208122.327000	2335568.097000	4171646.354000	41.108623	29.030901	155.060000	192.434000
2169	469317.997000	6	8	2021	10	21	57	4208122.270000	2335568.030000	4171646.502000	41.108624	29.030901	155.104000	192.477000
2169	469318.997000	6	8	2021	10	21	58	4208122.247000	2335568.107000	4171646.549000	41.108625	29.030902	155.152000	192.535000
2169	469319.997000	6	8	2021	10	21	59	4208122.207000	2335568.074000	4171646.785000	41.108626	29.030902	155.266000	192.639000
2169	469320.997000	6	8	2021	10	22	0	4208122.153000	2335568.128000	4171646.954000	41.108628	29.030902	155.403000	192.786000
2169	469321.997000	6	8	2021	10	22	1	4208122.151000	2335568.155000	4171647.159000	41.108629	29.030903	155.542000	192.925000
2169	469322.997000	6	8	2021	10	22	2	4208122.144000	2335568.164000	4171647.400000	41.108631	29.030903	155.653000	193.035000
2169	469323.997000	6	8	2021	10	22	3	4208122.064000	2335568.146000	4171647.582000	41.108632	29.030904	155.736000	193.109000
2169	469324.997000	6	8	2021	10	22	4	4208121.973000	2335568.201000	4171647.725000	41.108634	29.030904	155.823000	193.206000
2169	469325.997000	6	8	2021	10	22	5	4208121.967000	2335568.237000	4171647.983000	41.108635	29.030905	155.959000	193.333000
2169	469326.997000	6	8	2021	10	22	6	4208121.955000	2335568.279000	4171648.181000	41.108637	29.030905	156.077000	193.459000
2169	469327.997000	6	8	2021	10	22	7	4208121.849000	2335568.297000	4171648.384000	41.108638	29.030906	156.208000	193.591000
2169	469328.997000	6	8	2021	10	22	8	4208121.876000	2335568.305000	4171648.697000	41.108640	29.030907	156.364000	193.737000
2169	469329.997000	6	8	2021	10	22	9	4208121.857000	2335568.413000	4171648.936000	41.108642	29.030907	156.528000	193.911000
2169	469330.997000	6	8	2021	10	22	10	4208121.836000	2335568.401000	4171649.113000	41.108643	29.030908	156.652000	194.025000
2169	469331.997000	6	8	2021	10	22	11	4208121.838000	2335568.433000	4171649.287000	41.108644	29.030908	156.789000	194.172000
2169	469332.997000	6	8	2021	10	22	12	4208121.757000	2335568.449000	4171649.491000	41.108645	29.030908	156.915000	194.289000
2169	469333.997000	6	8	2021	10	22	13	4208121.773000	2335568.566000	4171649.649000	41.108646	29.030909	157.030000	194.413000
2169	469334.997000	6	8	2021	10	22	14	4208121.861000	2335568.644000	4171649.810000	41.108647	29.030909	157.199000	194.581000
2169	469335.997000	6	8	2021	10	22	15	4208121.892000	2335568.644000	4171649.883000	41.108647	29.030910	157.339000	194.722000
2169	469336.997000	6	8	2021	10	22	16	4208121.911000	2335568.678000	4171650.053000	41.108648	29.030910	157.448000	194.822000
2169	469337.997000	6	8	2021	10	22	17	4208121.969000	2335568.712000	4171650.190000	41.108649	29.030910	157.577000	194.960000
2169	469338.997000	6	8	2021	10	22	18	4208121.971000	2335568.693000	4171650.297000	41.108649	29.030910	157.691000	195.065000
2169	469339.997000	6	8	2021	10	22	19	4208122.036000	2335568.737000	4171650.442000	41.108650	29.030910	157.816000	195.189000
2169	469340.997000	6	8	2021	10	22	20	4208122.005000	2335568.740000	4171650.618000	41.108651	29.030910	157.927000	195.300000
2169	469341.997000	6	8	2021	10	22	21	4208122.164000	2335568.768000	4171650.695000	41.108651	29.030910	158.036000	195.419000
2169	469342.997000	6	8	2021	10	22	22	4208122.244000	2335568.831000	4171650.778000	41.108651	29.030910	158.212000	195.585000
2169	469343.997000	6	8	2021	10	22	23	4208122.425000	2335569.007000	4171650.726000	41.108649	29.030910	158.329000	195.712000
2169	469344.997000	6	8	2021	10	22	24	4208122.577000	2335569.082000	4171650.713000	41.108648	29.030910	158.463000	195.836000
2169	469345.997000	6	8	2021	10	22	25	4208122.659000	2335569.144000	4171650.776000	41.108648	29.030911	158.559000	195.942000
2169	469346.997000	6	8	2021	10	22	26	4208122.725000	2335569.277000	4171650.744000	41.108647	29.030911	158.616000	195.989000
2169	469347.997000	6	8	2021	10	22	27	4208122.732000	2335569.253000	4171650.751000	41.108647	29.030912	158.639000	196.013000
2169	469348.997000	6	8	2021	10	22	28	4208122.747000	2335569.317000	4171650.687000	41.108646	29.030912	158.668000	196.051000
2169	469349.997000	6	8	2021	10	22	29	4208122.741000	2335569.386000	4171650.706000	41.108646	29.030912	158.672000	196.055000
2169	469350.997000	6	8	2021	10	22	30	4208122.813000	2335569.436000	4171650.693000	41.108646	29.030913	158.715000	196.097000
2169	469351.997000	6	8	2021	10	22	31	4208122.752000	2335569.548000	4171650.714000	41.108645	29.030914	158.753000	196.135000
2169	469352.997000	6	8	2021	10	22	32	4208122.756000	2335569.580000	4171650.700000	41.108646	29.030914	158.758000	196.140000
2169	469353.997000	6	8	2021	10	22	33	4208122.736000	2335569.544000	4171650.640000	41.108646	29.030914	158.667000	196.041000
2169	469354.997000	6	8	2021	10	22	34	4208122.569000	2335569.380000	4171650.664000	41.108647	29.030913	158.571000	195.945000
2169	469355.997000	6	8	2021	10	22	35	4208122.547000	2335569.366000	4171650.669000	41.108647	29.030913	158.549000	195.932000
2169	469356.997000	6	8	2021	10	22	36	4208122.542000	2335569.479000	4171650.724000	41.108647	29.030914	158.535000	195.917000
2169	469357.997000	6	8	2021	10	22	37	4208122.445000	2335569.519000	4171650.618000	41.108647	29.030915	158.477000	195.860000
2169	469358.997000	6	8	2021	10	22	38	4208122.367000	2335569.579000	4171650.524000	41.108647	29.030916	158.397000	195.780000
2169	469359.997000	6	8	2021	10	22	39	4208122.381000	2335569.668000	4171650.569000	41.108646	29.030918	158.435000	195.809000
2169	469360.997000	6	8	2021	10	22	40	4208122.292000	2335569.898000	4171650.517000	41.108646	29.030920	158.437000	195.811000
2169	469361.997000	6	8	2021	10	22	41	4208122.151000	2335569.865000	4171650.355000	41.108645	29.030921	158.262000	195.645000
2169	469362.997000	6	8	2021	10	22	42	4208122.113000	2335570.014000	4171650.197000	41.108645	29.030922	158.161000	195.535000
2169	469363.997000	6	8	2021	10	22	43	4208122.083000	2335570.149000	4171650.183000	41.108644	29.030924	158.148000	195.522000
2169	469364.997000	6	8	2021	10	22	44	4208121.988000	2335570.248000	4171650.048000	41.108644	29.030926	158.082000	195.465000
2169	469365.997000	6	8	2021	10	22	45	4208121.918000	2335570.293000	4171649.935000	41.108643	29.030927	157.949000	195.323000
2169	469366.997000	6	8	2021	10	22	46	4208121.739000	2335570.338000	4171649.798000	41.108643	29.030928	157.810000	195.183000
2169	469367.997000	6	8	2021	10	22	47	4208121.649000	2335570.307000	4171649.702000	41.108643	29.030929	157.683000	195.057000
2169	469368.997000	6	8	2021	10	22	48	4208121.577000	2335570.368000	4171649.614000	41.108642	29.030930	157.527000	194.901000
2169	469369.997000	6	8	2021	10	22	49	4208121.354000	2335570.312000	4171649.373000	41.108641	29.030930	157.209000	194.591000
2169	469370.997000	6	8	2021	10	22	50	4208121.120000	2335570.087000	4171648.847000	41.108641	29.030929	156.636000	194.018000
2169	469371.997000	6	8	2021	10	22	51	4208120.766000	2335569.893000	4171648.482000	41.108640	29.030929	156.112000	193.494000
2169	469372.997000	6	8	2021	10	22	52	4208120.602000	2335569.837000	4171648.248000	41.108639	29.030929	155.860000	193.243000
2169	469373.997000	6	8	2021	10	22	53	4208120.547000	2335569.859000	4171648.064000	41.108639	29.030930	155.635000	193.009000
2169	469374.997000	6	8	2021	10	22	54	4208120.382000	2335569.835000	4171647.888000	41.108638	29.030930	155.418000	192.800000
2169	469375.997000	6	8	2021	10	22	55	4208120.287000	2335569.781000	4171647.722000	41.108638	29.030931	155.208000	192.582000
2169	469376.997000	6	8	2021	10	22	56	4208120.170000	2335569.742000	4171647.525000	41.108637	29.030931	155.005000	192.379000
2169	469377.997000	6	8	2021	10	22	57	4208120.093000	2335569.756000	4171647.396000	41.108637	29.030932	154.862000	192.245000
2169	469378.997000	6	8	2021	10	22	58	4208119.969000	2335569.737000	4171647.148000	41.108636	29.030932	154.625000	192.008000
2169	469379.997000	6	8	2021	10	22	59	4208119.783000	2335569.672000	4171647.019000	41.108635	29.030933	154.413000	191.787000
2169	469380.997000	6	8	2021	10	23	0	4208119.734000	2335569.664000	4171646.785000	41.108635	29.030933	154.219000	191.593000
2169	469381.997000	6	8	2021	10	23	1	4208119.480000	2335569.585000	4171646.520000	41.108634	29.030933	153.838000	191.211000
2169	469382.997000	6	8	2021	10	23	2	4208119.287000	2335569.413000	4171646.249000	41.108634	29.030933	153.479000	190.853000
2169	469383.997000	6	8	2021	10	23	3	4208119.064000	2335569.374000	4171645.916000	41.108633	29.030933	153.068000	190.451000
2169	469384.997000	6	8	2021	10	23	4	4208118.824000	2335569.261000	4171645.634000	41.108633	29.030933	152.719000	190.102000
2169	469385.997000	6	8	2021	10	23	5	4208118.664000	2335569.110000	4171645.385000	41.108632	29.030933	152.389000	189.763000
2169	469386.997000	6	8	2021	10	23	6	4208118.483000	2335569.076000	4171645.216000	41.108632	29.030934	152.097000	189.480000
2169	469387.997000	6	8	2021	10	23	7	4208118.247000	2335568.977000	4171645.010000	41.108632	29.030934	151.834000	189.217000
2169	469388.997000	6	8	2021	10	23	8	4208118.148000	2335568.932000	4171644.825000	41.108632	29.030934	151.583000	188.966000
2169	469389.997000	6	8	2021	10	23	9	4208117.909000	2335568.871000	4171644.711000	41.108632	29.030935	151.356000	188.739000
2169	469390.997000	6	8	2021	10	23	10	4208117.726000	2335568.759000	4171644.496000	41.108632	29.030935	151.087000	188.470000
2169	469391.997000	6	8	2021	10	23	11	4208117.579000	2335568.684000	4171644.378000	41.108633	29.030935	150.861000	188.243000
2169	469392.997000	6	8	2021	10	23	12	4208117.391000	2335568.597000	4171644.376000	41.108633	29.030936	150.670000	188.053000
2169	469393.997000	6	8	2021	10	23	13	4208117.138000	2335568.556000	4171644.275000	41.108634	29.030936	150.503000	187.877000
2169	469394.997000	6	8	2021	10	23	14	4208116.955000	2335568.471000	4171644.275000	41.108635	29.030936	150.350000	187.733000
2169	469395.997000	6	8	2021	10	23	15	4208116.743000	2335568.460000	4171644.371000	41.108637	29.030937	150.227000	187.600000
2169	469396.997000	6	8	2021	10	23	16	4208116.608000	2335568.385000	4171644.447000	41.108638	29.030937	150.143000	187.517000
2169	469397.997000	6	8	2021	10	23	17	4208116.403000	2335568.250000	4171644.552000	41.108640	29.030938	150.049000	187.423000
2169	469398.997000	6	8	2021	10	23	18	4208116.227000	2335568.232000	4171644.643000	41.108642	29.030938	149.971000	187.354000
2169	469399.997000	6	8	2021	10	23	19	4208116.022000	2335568.177000	4171644.798000	41.108644	29.030938	149.917000	187.300000
2169	469400.997000	6	8	2021	10	23	20	4208115.847000	2335568.118000	4171644.920000	41.108646	29.030939	149.865000	187.239000
2169	469401.997000	6	8	2021	10	23	21	4208115.590000	2335568.013000	4171645.081000	41.108649	29.030940	149.786000	187.160000
2169	469402.997000	6	8	2021	10	23	22	4208115.391000	2335567.967000	4171645.222000	41.108651	29.030940	149.730000	187.113000
2169	469403.997000	6	8	2021	10	23	23	4208115.188000	2335567.953000	4171645.449000	41.108654	29.030941	149.723000	187.096000
2169	469404.997000	6	8	2021	10	23	24	4208115.019000	2335567.860000	4171645.660000	41.108656	29.030941	149.719000	187.101000
2169	469405.997000	6	8	2021	10	23	25	4208114.863000	2335567.869000	4171645.717000	41.108657	29.030942	149.670000	187.044000
2169	469406.997000	6	8	2021	10	23	26	4208114.703000	2335567.852000	4171645.877000	41.108659	29.030943	149.627000	187.001000
2169	469407.997000	6	8	2021	10	23	27	4208114.506000	2335567.836000	4171645.930000	41.108661	29.030943	149.573000	186.947000
2169	469408.997000	6	8	2021	10	23	28	4208114.402000	2335567.820000	4171646.060000	41.108662	29.030944	149.504000	186.878000
2169	469409.997000	6	8	2021	10	23	29	4208114.221000	2335567.759000	4171646.015000	41.108663	29.030945	149.436000	186.809000
2169	469410.997000	6	8	2021	10	23	30	4208114.089000	2335567.792000	4171646.094000	41.108664	29.030946	149.353000	186.727000
2169	469411.997000	6	8	2021	10	23	31	4208113.923000	2335567.847000	4171646.041000	41.108665	29.030947	149.248000	186.631000
2169	469412.997000	6	8	2021	10	23	32	4208113.771000	2335567.808000	4171645.984000	41.108665	29.030948	149.106000	186.489000
2169	469413.997000	6	8	2021	10	23	33	4208113.602000	2335567.839000	4171645.963000	41.108666	29.030949	149.021000	186.394000
2169	469414.997000	6	8	2021	10	23	34	4208113.537000	2335567.857000	4171645.989000	41.108667	29.030950	148.923000	186.305000
2169	469415.997000	6	8	2021	10	23	35	4208113.390000	2335567.885000	4171645.970000	41.108667	29.030950	148.861000	186.244000
2169	469416.997000	6	8	2021	10	23	36	4208113.353000	2335567.905000	4171646.097000	41.108668	29.030952	148.908000	186.281000
2169	469417.997000	6	8	2021	10	23	37	4208113.284000	2335568.032000	4171646.164000	41.108668	29.030953	148.941000	186.324000
2169	469418.997000	6	8	2021	10	23	38	4208113.315000	2335568.100000	4171646.099000	41.108668	29.030954	148.973000	186.356000
2169	469419.997000	6	8	2021	10	23	39	4208113.322000	2335568.247000	4171646.096000	41.108667	29.030955	149.042000	186.416000
2169	469420.997000	6	8	2021	10	23	40	4208113.372000	2335568.410000	4171646.068000	41.108666	29.030956	149.056000	186.438000
2169	469421.997000	6	8	2021	10	23	41	4208113.377000	2335568.504000	4171646.030000	41.108666	29.030957	149.119000	186.493000
2169	469422.997000	6	8	2021	10	23	42	4208113.450000	2335568.606000	4171646.062000	41.108665	29.030958	149.203000	186.577000
2169	469423.997000	6	8	2021	10	23	43	4208113.424000	2335568.713000	4171646.037000	41.108665	29.030959	149.204000	186.587000
2169	469424.997000	6	8	2021	10	23	44	4208113.461000	2335568.843000	4171646.060000	41.108664	29.030960	149.303000	186.685000
2169	469425.997000	6	8	2021	10	23	45	4208113.457000	2335568.976000	4171646.010000	41.108664	29.030961	149.338000	186.721000
2169	469426.997000	6	8	2021	10	23	46	4208113.466000	2335568.999000	4171646.041000	41.108663	29.030962	149.364000	186.747000
2169	469427.997000	6	8	2021	10	23	47	4208113.469000	2335569.100000	4171646.021000	41.108663	29.030963	149.411000	186.785000
2169	469428.997000	6	8	2021	10	23	48	4208113.476000	2335569.188000	4171645.967000	41.108663	29.030964	149.418000	186.792000
2169	469429.997000	6	8	2021	10	23	49	4208113.530000	2335569.262000	4171645.911000	41.108662	29.030965	149.388000	186.771000
2169	469430.997000	6	8	2021	10	23	50	4208113.523000	2335569.421000	4171645.841000	41.108661	29.030966	149.430000	186.803000
2169	469431.997000	6	8	2021	10	23	51	4208113.535000	2335569.481000	4171645.885000	41.108661	29.030966	149.517000	186.891000
2169	469432.997000	6	8	2021	10	23	52	4208113.573000	2335569.581000	4171645.970000	41.108661	29.030968	149.592000	186.966000
2169	469433.997000	6	8	2021	10	23	53	4208113.597000	2335569.742000	4171645.985000	41.108661	29.030969	149.687000	187.069000
2169	469434.997000	6	8	2021	10	23	54	4208113.654000	2335569.842000	4171645.980000	41.108660	29.030970	149.787000	187.161000
2169	469435.997000	6	8	2021	10	23	55	4208113.743000	2335569.995000	4171646.130000	41.108660	29.030971	149.939000	187.322000
2169	469436.997000	6	8	2021	10	23	56	4208113.858000	2335570.131000	4171646.179000	41.108660	29.030971	150.109000	187.492000
2169	469437.997000	6	8	2021	10	23	57	4208113.911000	2335570.204000	4171646.170000	41.108659	29.030972	150.180000	187.554000
2169	469438.997000	6	8	2021	10	23	58	4208113.923000	2335570.310000	4171646.348000	41.108660	29.030973	150.345000	187.719000
2169	469439.997000	6	8	2021	10	23	59	4208113.916000	2335570.375000	4171646.615000	41.108661	29.030974	150.569000	187.943000
2169	469440.997000	6	8	2021	10	24	0	4208113.973000	2335570.519000	4171646.830000	41.108662	29.030975	150.796000	188.170000
2169	469441.997000	6	8	2021	10	24	1	4208114.011000	2335570.554000	4171647.066000	41.108663	29.030975	150.953000	188.335000
2169	469442.997000	6	8	2021	10	24	2	4208114.002000	2335570.684000	4171647.197000	41.108664	29.030976	151.131000	188.505000
2169	469443.997000	6	8	2021	10	24	3	4208114.056000	2335570.835000	4171647.209000	41.108664	29.030977	151.198000	188.581000
2169	469444.997000	6	8	2021	10	24	4	4208114.157000	2335570.847000	4171647.269000	41.108663	29.030978	151.283000	188.656000
2169	469445.997000	6	8	2021	10	24	5	4208114.160000	2335570.972000	4171647.154000	41.108662	29.030978	151.297000	188.670000
2169	469446.997000	6	8	2021	10	24	6	4208114.223000	2335571.034000	4171647.138000	41.108661	29.030979	151.293000	188.675000
2169	469447.997000	6	8	2021	10	24	7	4208114.182000	2335571.188000	4171646.948000	41.108660	29.030980	151.203000	188.586000
2169	469448.997000	6	8	2021	10	24	8	4208114.249000	2335571.200000	4171646.788000	41.108658	29.030981	151.149000	188.532000
2169	469449.997000	6	8	2021	10	24	9	4208114.258000	2335571.292000	4171646.667000	41.108658	29.030982	151.132000	188.515000
2169	469450.997000	6	8	2021	10	24	10	4208114.269000	2335571.420000	4171646.563000	41.108656	29.030982	151.125000	188.498000
2169	469451.997000	6	8	2021	10	24	11	4208114.318000	2335571.522000	4171646.445000	41.108655	29.030983	151.112000	188.494000
2169	469452.997000	6	8	2021	10	24	12	4208114.311000	2335571.605000	4171646.315000	41.108654	29.030984	151.038000	188.412000
2169	469453.997000	6	8	2021	10	24	13	4208114.206000	2335571.660000	4171645.821000	41.108651	29.030985	150.674000	188.047000
2169	469454.997000	6	8	2021	10	24	14	4208114.159000	2335571.572000	4171645.383000	41.108648	29.030985	150.346000	187.729000
2169	469455.997000	6	8	2021	10	24	15	4208114.080000	2335571.593000	4171645.048000	41.108647	29.030985	150.054000	187.428000
2169	469456.997000	6	8	2021	10	24	16	4208113.973000	2335571.575000	4171644.629000	41.108644	29.030985	149.683000	187.066000
2169	469457.997000	6	8	2021	10	24	17	4208113.914000	2335571.497000	4171644.457000	41.108643	29.030985	149.513000	186.887000
2169	469458.997000	6	8	2021	10	24	18	4208113.815000	2335571.463000	4171644.089000	41.108642	29.030986	149.218000	186.601000
2169	469459.997000	6	8	2021	10	24	19	4208113.704000	2335571.446000	4171643.800000	41.108640	29.030986	148.937000	186.320000
2169	469460.997000	6	8	2021	10	24	20	4208113.645000	2335571.438000	4171643.479000	41.108639	29.030986	148.650000	186.024000
2169	469461.997000	6	8	2021	10	24	21	4208113.566000	2335571.426000	4171643.124000	41.108637	29.030987	148.394000	185.777000
2169	469462.997000	6	8	2021	10	24	22	4208113.415000	2335571.377000	4171642.770000	41.108635	29.030987	148.041000	185.424000
2169	469463.997000	6	8	2021	10	24	23	4208113.268000	2335571.374000	4171642.755000	41.108636	29.030988	147.959000	185.333000
2169	469464.997000	6	8	2021	10	24	24	4208113.210000	2335571.385000	4171642.487000	41.108635	29.030988	147.741000	185.124000
2169	469465.997000	6	8	2021	10	24	25	4208113.142000	2335571.353000	4171642.204000	41.108633	29.030988	147.500000	184.883000
2169	469466.997000	6	8	2021	10	24	26	4208113.068000	2335571.341000	4171641.969000	41.108632	29.030989	147.226000	184.601000
2169	469467.997000	6	8	2021	10	24	27	4208112.967000	2335571.241000	4171641.707000	41.108630	29.030989	146.961000	184.335000
2169	469468.997000	6	8	2021	10	24	28	4208112.796000	2335571.260000	4171641.358000	41.108629	29.030989	146.648000	184.022000
2169	469469.997000	6	8	2021	10	24	29	4208112.723000	2335571.221000	4171641.189000	41.108628	29.030990	146.480000	183.863000
2169	469470.997000	6	8	2021	10	24	30	4208112.626000	2335571.189000	4171641.040000	41.108628	29.030990	146.271000	183.654000
2169	469471.997000	6	8	2021	10	24	31	4208112.470000	2335571.177000	4171640.911000	41.108628	29.030990	146.116000	183.499000
2169	469472.997000	6	8	2021	10	24	32	4208112.321000	2335571.036000	4171640.669000	41.108627	29.030990	145.800000	183.183000
2169	469473.997000	6	8	2021	10	24	33	4208112.128000	2335571.006000	4171640.389000	41.108627	29.030990	145.512000	182.895000
2169	469474.997000	6	8	2021	10	24	34	4208112.039000	2335570.956000	4171640.335000	41.108627	29.030991	145.409000	182.783000
2169	469475.997000	6	8	2021	10	24	35	4208111.886000	2335570.922000	4171640.135000	41.108626	29.030991	145.150000	182.524000
2169	469476.997000	6	8	2021	10	24	36	4208111.743000	2335570.829000	4171640.093000	41.108627	29.030991	144.976000	182.350000
2169	469477.997000	6	8	2021	10	24	37	4208111.560000	2335570.706000	4171639.960000	41.108627	29.030991	144.804000	182.178000
2169	469478.997000	6	8	2021	10	24	38	4208111.416000	2335570.654000	4171639.950000	41.108628	29.030991	144.653000	182.036000
2169	469479.997000	6	8	2021	10	24	39	4208111.341000	2335570.550000	4171639.803000	41.108628	29.030991	144.428000	181.802000
2169	469480.997000	6	8	2021	10	24	40	4208111.192000	2335570.582000	4171639.672000	41.108628	29.030991	144.221000	181.595000
2169	469481.997000	6	8	2021	10	24	41	4208111.119000	2335570.505000	4171639.453000	41.108627	29.030991	144.025000	181.400000
2169	469482.997000	6	8	2021	10	24	42	4208110.943000	2335570.426000	4171639.438000	41.108628	29.030991	143.890000	181.264000
2169	469483.997000	6	8	2021	10	24	43	4208110.850000	2335570.407000	4171639.390000	41.108628	29.030992	143.767000	181.141000
2169	469484.997000	6	8	2021	10	24	44	4208110.720000	2335570.370000	4171639.330000	41.108629	29.030992	143.625000	180.999000
2169	469485.997000	6	8	2021	10	24	45	4208110.648000	2335570.370000	4171639.314000	41.108629	29.030992	143.593000	180.967000
2169	469486.997000	6	8	2021	10	24	46	4208110.606000	2335570.305000	4171639.304000	41.108630	29.030992	143.540000	180.914000
2169	469487.997000	6	8	2021	10	24	47	4208110.517000	2335570.313000	4171639.383000	41.108630	29.030992	143.492000	180.876000
2169	469488.997000	6	8	2021	10	24	48	4208110.423000	2335570.271000	4171639.388000	41.108631	29.030992	143.459000	180.833000
2169	469489.997000	6	8	2021	10	24	49	4208110.280000	2335570.171000	4171639.368000	41.108632	29.030993	143.346000	180.720000
2169	469490.997000	6	8	2021	10	24	50	4208110.305000	2335570.144000	4171639.527000	41.108632	29.030992	143.392000	180.766000
2169	469491.997000	6	8	2021	10	24	51	4208110.285000	2335570.066000	4171639.519000	41.108633	29.030992	143.331000	180.714000
2169	469492.997000	6	8	2021	10	24	52	4208110.269000	2335570.042000	4171639.584000	41.108634	29.030991	143.431000	180.814000
2169	469493.997000	6	8	2021	10	24	53	4208110.309000	2335570.050000	4171639.704000	41.108634	29.030991	143.454000	180.837000
2169	469494.997000	6	8	2021	10	24	54	4208110.321000	2335570.003000	4171639.717000	41.108634	29.030990	143.463000	180.846000
2169	469495.997000	6	8	2021	10	24	55	4208110.381000	2335569.896000	4171639.790000	41.108635	29.030990	143.508000	180.891000
2169	469496.997000	6	8	2021	10	24	56	4208110.382000	2335569.885000	4171639.852000	41.108635	29.030989	143.590000	180.973000
2169	469497.997000	6	8	2021	10	24	57	4208110.404000	2335569.837000	4171639.978000	41.108636	29.030989	143.654000	181.037000
2169	469498.997000	6	8	2021	10	24	58	4208110.403000	2335569.830000	4171640.161000	41.108638	29.030988	143.805000	181.179000
2169	469499.997000	6	8	2021	10	24	59	4208110.398000	2335569.667000	4171640.365000	41.108639	29.030987	143.889000	181.263000
2169	469500.997000	6	8	2021	10	25	0	4208110.338000	2335569.632000	4171640.668000	41.108641	29.030986	143.978000	181.352000
2169	469501.997000	6	8	2021	10	25	1	4208110.342000	2335569.470000	4171640.918000	41.108644	29.030985	144.070000	181.444000
2169	469502.997000	6	8	2021	10	25	2	4208110.228000	2335569.364000	4171641.197000	41.108646	29.030984	144.169000	181.552000
2169	469503.997000	6	8	2021	10	25	3	4208110.133000	2335569.280000	4171641.471000	41.108649	29.030984	144.282000	181.665000
2169	469504.997000	6	8	2021	10	25	4	4208110.061000	2335569.138000	4171641.874000	41.108653	29.030983	144.462000	181.844000
2169	469505.997000	6	8	2021	10	25	5	4208110.033000	2335568.993000	4171642.327000	41.108656	29.030982	144.605000	181.988000
2169	469506.997000	6	8	2021	10	25	6	4208109.960000	2335568.908000	4171642.480000	41.108658	29.030981	144.659000	182.033000
2169	469507.997000	6	8	2021	10	25	7	4208109.765000	2335568.726000	4171642.892000	41.108662	29.030981	144.772000	182.155000
2169	469508.997000	6	8	2021	10	25	8	4208109.708000	2335568.712000	4171643.291000	41.108666	29.030981	144.953000	182.326000
2169	469509.997000	6	8	2021	10	25	9	4208109.444000	2335568.530000	4171643.666000	41.108670	29.030981	144.988000	182.371000
2169	469510.997000	6	8	2021	10	25	10	4208109.318000	2335568.442000	4171644.386000	41.108676	29.030980	145.310000	182.693000
2169	469511.997000	6	8	2021	10	25	11	4208109.294000	2335568.388000	4171645.057000	41.108680	29.030980	145.687000	183.069000
2169	469512.997000	6	8	2021	10	25	12	4208109.285000	2335568.404000	4171645.106000	41.108681	29.030980	145.788000	183.162000
